season,player_id,games,passing_yards,passing_tds,interceptions,rushing_yards,rushing_tds,receptions,targets,receiving_yards,receiving_tds,fantasy_points,fantasy_points_ppr,calculated_points,position,passing_yards_per_game,passing_tds_per_game,interceptions_per_game,rushing_yards_per_game,rushing_tds_per_game,receptions_per_game,targets_per_game,receiving_yards_per_game,receiving_tds_per_game,fantasy_points_per_game,calculated_points_per_game
2022,00-0036945,15,2242.0,17,11.0,1143.0,8,0,0,0.0,0,295.98,295.98,341.98,QB,149.46666666666667,1.1333333333333333,0.7333333333333333,76.2,0.5333333333333333,0.0,0.0,0.0,0.0,19.732000000000003,22.79866666666667
2023,00-0036945,13,2562.0,16,9.0,657.0,4,0,0,0.0,0,230.18,230.18,274.18,QB,197.07692307692307,1.2307692307692308,0.6923076923076923,50.53846153846154,0.3076923076923077,0.0,0.0,0.0,0.0,17.706153846153846,21.090769230769233
2021,00-0036946,1,5.0,0,0.0,0.0,0,0,0,0.0,0,0.2,0.2,0.2,QB,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2
2022,00-0036950,14,0.0,0,0.0,109.0,1,13,14,61.0,0,23.0,36.0,29.5,RB,0.0,0.0,0.0,7.785714285714286,0.07142857142857142,0.9285714285714286,1.0,4.357142857142857,0.0,1.6428571428571428,2.107142857142857
2021,00-0036951,2,0.0,0,0.0,0.0,0,1,4,14.0,0,1.4000000000000001,2.4000000000000004,1.9000000000000001,WR,0.0,0.0,0.0,0.0,0.0,0.5,2.0,7.0,0.0,0.7000000000000001,0.9500000000000001
2022,00-0036951,1,0.0,0,0.0,0.0,0,1,1,15.0,0,1.5,2.5,2.0,WR,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0,1.5,2.0
2021,00-0036955,12,0.0,0,0.0,0.0,0,17,30,138.0,0,15.8,32.800000000000004,22.3,WR,0.0,0.0,0.0,0.0,0.0,1.4166666666666667,2.5,11.5,0.0,1.3166666666666667,1.8583333333333334
2022,00-0036955,13,0.0,0,0.0,0.0,0,28,47,490.0,1,55.0,83.0,69.0,WR,0.0,0.0,0.0,0.0,0.0,2.1538461538461537,3.6153846153846154,37.69230769230769,0.07692307692307693,4.230769230769231,5.3076923076923075
2023,00-0036955,8,0.0,0,0.0,0.0,0,19,33,139.0,0,13.9,32.900000000000006,23.4,WR,0.0,0.0,0.0,0.0,0.0,2.375,4.125,17.375,0.0,1.7375,2.925
2022,00-0036959,7,0.0,0,0.0,0.0,0,10,21,89.0,0,8.9,18.9,13.9,WR,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,3.0,12.714285714285714,0.0,1.2714285714285716,1.9857142857142858
2021,00-0036963,16,0.0,0,0.0,61.0,1,90,119,912.0,5,137.3,227.3,178.3,WR,0.0,0.0,0.0,3.8125,0.0625,5.625,7.4375,57.0,0.3125,8.58125,11.14375
2022,00-0036963,16,0.0,0,0.0,95.0,0,106,146,1161.0,6,161.6,267.6,214.60000000000002,WR,0.0,0.0,0.0,5.9375,0.0,6.625,9.125,72.5625,0.375,10.1,13.412500000000001
2023,00-0036963,16,0.0,0,0.0,24.0,0,119,164,1515.0,10,211.9,330.90000000000003,273.4,WR,0.0,0.0,0.0,1.5,0.0,7.4375,10.25,94.6875,0.625,13.24375,17.0875
2021,00-0036970,17,0.0,0,0.0,0.0,0,68,110,1026.0,1,108.6,176.6,142.60000000000002,TE,0.0,0.0,0.0,0.0,0.0,4.0,6.470588235294118,60.35294117647059,0.058823529411764705,6.388235294117647,8.38823529411765
2022,00-0036970,10,0.0,0,0.0,0.0,0,28,59,356.0,2,47.6,75.6,61.6,TE,0.0,0.0,0.0,0.0,0.0,2.8,5.9,35.6,0.2,4.76,6.16
2023,00-0036970,17,0.0,0,0.0,-4.0,0,53,90,667.0,3,84.30000000000001,137.3,110.8,TE,0.0,0.0,0.0,-0.23529411764705882,0.0,3.1176470588235294,5.294117647058823,39.23529411764706,0.17647058823529413,4.958823529411766,6.517647058823529
2021,00-0036971,17,3641.0,12,17.0,334.0,2,0,0,0.0,0,199.04,199.04,273.04,QB,214.1764705882353,0.7058823529411765,1.0,19.647058823529413,0.11764705882352941,0.0,0.0,0.0,0.0,11.708235294117646,16.061176470588236
2022,00-0036971,17,4113.0,25,8.0,291.0,5,0,0,0.0,0,295.62,295.62,339.62,QB,241.94117647058823,1.4705882352941178,0.47058823529411764,17.11764705882353,0.29411764705882354,0.0,0.0,0.0,0.0,17.389411764705883,19.97764705882353
2023,00-0036971,16,4016.0,21,14.0,339.0,4,0,0,0.0,0,262.54,262.54,330.53999999999996,QB,251.0,1.3125,0.875,21.1875,0.25,0.0,0.0,0.0,0.0,16.40875,20.658749999999998
2021,00-0036972,17,3801.0,22,13.0,129.0,0,0,0,0.0,0,224.94,224.94,278.93999999999994,QB,223.58823529411765,1.2941176470588236,0.7647058823529411,7.588235294117647,0.0,0.0,0.0,0.0,0.0,13.231764705882354,16.408235294117645
2022,00-0036972,14,2997.0,14,11.0,102.0,1,0,0,0.0,0,170.08,170.08,214.07999999999998,QB,214.07142857142858,1.0,0.7857142857142857,7.285714285714286,0.07142857142857142,0.0,0.0,0.0,0.0,12.14857142857143,15.29142857142857
2023,00-0036972,11,2120.0,10,12.0,96.0,0,0,0,0.0,0,106.4,106.4,158.4,QB,192.72727272727272,0.9090909090909091,1.0909090909090908,8.727272727272727,0.0,0.0,0.0,0.0,0.0,9.672727272727274,14.4
2022,00-0036973,17,0.0,0,0.0,1125.0,5,35,45,316.0,0,168.1,203.1,191.6,RB,0.0,0.0,0.0,66.17647058823529,0.29411764705882354,2.0588235294117645,2.6470588235294117,18.58823529411765,0.0,9.888235294117647,11.270588235294117
2023,00-0036973,17,0.0,0,0.0,1008.0,11,58,73,476.0,1,224.4,282.4,249.4,RB,0.0,0.0,0.0,59.294117647058826,0.6470588235294118,3.411764705882353,4.294117647058823,28.0,0.058823529411764705,13.200000000000001,14.670588235294119
2021,00-0036980,11,0.0,0,0.0,54.0,1,43,77,538.0,5,95.2,138.2,116.7,WR,0.0,0.0,0.0,4.909090909090909,0.09090909090909091,3.909090909090909,7.0,48.90909090909091,0.45454545454545453,8.654545454545454,10.60909090909091
2022,00-0036980,14,0.0,0,0.0,5.0,0,37,65,446.0,1,51.1,88.1,69.6,WR,0.0,0.0,0.0,0.35714285714285715,0.0,2.642857142857143,4.642857142857143,31.857142857142858,0.07142857142857142,3.65,4.971428571428571
2023,00-0036980,16,0.0,0,0.0,11.0,0,59,104,640.0,2,73.10000000000001,132.10000000000002,106.6,WR,0.0,0.0,0.0,0.6875,0.0,3.6875,6.5,40.0,0.125,4.5687500000000005,6.6625
2021,00-0036982,1,0.0,0,0.0,0.0,0,0,0,0.0,0,6.0,6.0,0.0,DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2023,00-0036982,1,0.0,0,0.0,0.0,0,0,0,0.0,0,2.0,2.0,0.0,DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2021,00-0036984,5,0.0,0,0.0,167.0,1,3,4,26.0,0,25.3,28.3,26.8,RB,0.0,0.0,0.0,33.4,0.2,0.6,0.8,5.2,0.0,5.0600000000000005,5.36
2022,00-0036984,1,0.0,0,0.0,19.0,0,0,0,0.0,0,1.9000000000000001,1.9000000000000001,1.9000000000000001,RB,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.9000000000000001,1.9000000000000001
2023,00-0036984,8,0.0,0,0.0,160.0,0,3,6,13.0,0,17.3,20.3,18.8,RB,0.0,0.0,0.0,20.0,0.0,0.375,0.75,1.625,0.0,2.1625,2.35
2021,00-0036986,1,0.0,0,0.0,0.0,0,0,0,0.0,0,6.0,6.0,0.0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2021,00-0036988,15,0.0,0,0.0,6.0,0,33,49,353.0,4,59.900000000000006,92.9,76.4,WR,0.0,0.0,0.0,0.4,0.0,2.2,3.2666666666666666,23.533333333333335,0.26666666666666666,3.9933333333333336,5.093333333333334
2022,00-0036988,16,0.0,0,0.0,4.0,0,72,107,769.0,3,97.30000000000001,169.3,131.3,WR,0.0,0.0,0.0,0.25,0.0,4.5,6.6875,48.0625,0.1875,6.081250000000001,8.20625
2023,00-0036988,10,0.0,0,0.0,6.0,0,38,61,581.0,2,68.7,106.7,89.7,WR,0.0,0.0,0.0,0.6,0.0,3.8,6.1,58.1,0.2,6.87,8.97
2021,00-0036991,4,0.0,0,0.0,11.0,0,4,8,45.0,0,5.6000000000000005,9.600000000000001,7.6,WR,0.0,0.0,0.0,2.75,0.0,1.0,2.0,11.25,0.0,1.4000000000000001,1.9
2022,00-0036991,9,0.0,0,0.0,7.0,0,16,25,204.0,1,27.1,43.1,35.1,WR,0.0,0.0,0.0,0.7777777777777778,0.0,1.7777777777777777,2.7777777777777777,22.666666666666668,0.1111111111111111,3.011111111111111,3.9000000000000004
2023,00-0036991,1,0.0,0,0.0,0.0,0,0,2,0.0,0,0.0,0.0,0.0,WR,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2021,00-0036997,17,0.0,0,0.0,903.0,4,43,53,316.0,3,161.9,204.9,185.4,RB,0.0,0.0,0.0,53.11764705882353,0.23529411764705882,2.5294117647058822,3.1176470588235294,18.58823529411765,0.17647058823529413,9.523529411764706,10.905882352941177
2022,00-0036997,4,0.0,0,0.0,204.0,0,16,22,76.0,0,26.0,42.0,36.0,RB,0.0,0.0,0.0,51.0,0.0,4.0,5.5,19.0,0.0,6.5,9.0
2023,00-0036997,16,0.0,0,0.0,774.0,3,47,58,228.0,2,132.20000000000002,179.2,153.7,RB,0.0,0.0,0.0,48.375,0.1875,2.9375,3.625,14.25,0.125,8.262500000000001,9.60625
2021,00-0036999,12,0.0,0,0.0,39.0,0,10,23,135.0,1,23.400000000000002,33.4,28.4,WR,0.0,0.0,0.0,3.25,0.0,0.8333333333333334,1.9166666666666667,11.25,0.08333333333333333,1.9500000000000002,2.3666666666666667
2022,00-0036999,6,0.0,0,0.0,57.0,1,4,10,51.0,0,14.8,18.8,18.8,WR,0.0,0.0,0.0,9.5,0.16666666666666666,0.6666666666666666,1.6666666666666667,8.5,0.0,2.466666666666667,3.1333333333333333
2021,00-0037004,3,0.0,0,0.0,0.0,0,1,3,8.0,0,0.8,1.8,1.3,TE,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,2.6666666666666665,0.0,0.26666666666666666,0.43333333333333335
2021,00-0037005,14,0.0,0,0.0,11.0,1,20,35,180.0,1,33.1,53.1,41.1,TE,0.0,0.0,0.0,0.7857142857142857,0.07142857142857142,1.4285714285714286,2.5,12.857142857142858,0.07142857142857142,2.3642857142857143,2.935714285714286
2022,00-0037005,14,0.0,0,0.0,0.0,0,19,32,174.0,3,35.4,54.400000000000006,44.900000000000006,TE,0.0,0.0,0.0,0.0,0.0,1.3571428571428572,2.2857142857142856,12.428571428571429,0.21428571428571427,2.5285714285714285,3.2071428571428577
2023,00-0037005,13,0.0,0,0.0,0.0,0,23,32,194.0,3,37.4,60.4,48.900000000000006,TE,0.0,0.0,0.0,0.0,0.0,1.7692307692307692,2.4615384615384617,14.923076923076923,0.23076923076923078,2.876923076923077,3.761538461538462
2021,00-0037011,6,0.0,0,0.0,0.0,0,6,8,45.0,0,4.5,10.5,7.5,TE,0.0,0.0,0.0,0.0,0.0,1.0,1.3333333333333333,7.5,0.0,0.75,1.25
2022,00-0037011,8,0.0,0,0.0,0.0,0,10,18,72.0,0,7.2,17.2,12.2,TE,0.0,0.0,0.0,0.0,0.0,1.25,2.25,9.0,0.0,0.9,1.525
2021,00-0037012,6,603.0,5,2.0,168.0,1,0,0,0.0,0,64.92,64.92,70.92,QB,100.5,0.8333333333333334,0.3333333333333333,28.0,0.16666666666666666,0.0,0.0,0.0,0.0,10.82,11.82
2022,00-0037012,2,194.0,0,1.0,67.0,0,0,0,0.0,0,12.46,12.46,16.46,QB,97.0,0.0,0.5,33.5,0.0,0.0,0.0,0.0,0.0,6.23,8.23
2021,00-0037013,13,2334.0,9,11.0,185.0,4,0,1,0.0,0,151.86,151.86,193.86,QB,179.53846153846155,0.6923076923076923,0.8461538461538461,14.23076923076923,0.3076923076923077,0.0,0.07692307692307693,0.0,0.0,11.681538461538462,14.912307692307694
2022,00-0037013,9,1688.0,6,7.0,102.0,1,1,1,2.0,1,97.92,98.92,128.42000000000002,QB,187.55555555555554,0.6666666666666666,0.7777777777777778,11.333333333333334,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,10.88,14.26888888888889
2023,00-0037013,12,2271.0,8,7.0,211.0,0,0,0,0.0,0,119.94,119.94,157.94,QB,189.25,0.6666666666666666,0.5833333333333334,17.583333333333332,0.0,0.0,0.0,0.0,0.0,9.995,13.161666666666667
2022,00-0037055,2,0.0,0,0.0,0.0,0,0,5,0.0,0,0.0,0.0,0.0,WR,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0
2022,00-0037077,1,169.0,1,1.0,35.0,1,0,0,0.0,0,18.259999999999998,18.259999999999998,22.259999999999998,QB,169.0,1.0,1.0,35.0,1.0,0.0,0.0,0.0,0.0,18.259999999999998,22.259999999999998
2023,00-0037077,17,3946.0,21,21.0,263.0,5,1,1,4.0,0,256.54,257.54,341.04,QB,232.11764705882354,1.2352941176470589,1.2352941176470589,15.470588235294118,0.29411764705882354,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.0,15.090588235294119,20.061176470588236
2022,00-0037078,5,0.0,0,0.0,0.0,0,2,9,23.0,0,2.3000000000000003,4.300000000000001,3.3000000000000003,TE,0.0,0.0,0.0,0.0,0.0,0.4,1.8,4.6,0.0,0.4600000000000001,0.66
2023,00-0037078,7,0.0,0,0.0,0.0,0,11,15,120.0,0,12.0,23.0,17.5,TE,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,2.142857142857143,17.142857142857142,0.0,1.7142857142857142,2.5
2022,00-0037085,1,0.0,0,0.0,0.0,0,1,1,24.0,1,8.4,9.4,8.9,RB,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,1.0,8.4,8.9
2022,00-0037086,5,0.0,0,0.0,0.0,0,5,9,81.0,0,8.100000000000001,13.100000000000001,10.6,TE,0.0,0.0,0.0,0.0,0.0,1.0,1.8,16.2,0.0,1.6200000000000003,2.12
2023,00-0037086,2,0.0,0,0.0,0.0,0,4,4,39.0,0,3.9000000000000004,7.8999999999999995,5.9,TE,0.0,0.0,0.0,0.0,0.0,2.0,2.0,19.5,0.0,1.9500000000000002,2.95
2022,00-0037087,7,0.0,0,0.0,54.0,0,2,8,8.0,0,6.200000000000001,8.200000000000001,7.2,RB,0.0,0.0,0.0,7.714285714285714,0.0,0.2857142857142857,1.1428571428571428,1.1428571428571428,0.0,0.8857142857142859,1.0285714285714287
2023,00-0037091,4,0.0,0,0.0,21.0,0,16,24,218.0,1,29.900000000000002,45.900000000000006,37.900000000000006,WR,0.0,0.0,0.0,5.25,0.0,4.0,6.0,54.5,0.25,7.4750000000000005,9.475000000000001
2022,00-0037093,1,0.0,0,0.0,0.0,0,2,2,24.0,0,2.4000000000000004,4.4,3.4000000000000004,WR,0.0,0.0,0.0,0.0,0.0,2.0,2.0,24.0,0.0,2.4000000000000004,3.4000000000000004
2022,00-0037098,4,0.0,0,0.0,0.0,0,5,10,82.0,1,14.2,19.2,16.700000000000003,WR,0.0,0.0,0.0,0.0,0.0,1.25,2.5,20.5,0.25,3.55,4.175000000000001
2023,00-0037098,8,0.0,0,0.0,0.0,0,8,18,78.0,0,9.8,17.8,11.8,WR,0.0,0.0,0.0,0.0,0.0,1.0,2.25,9.75,0.0,1.225,1.475
2022,00-0037112,1,0.0,0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,0.0,TE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,00-0037120,6,0.0,0,0.0,87.0,0,6,9,34.0,0,12.100000000000001,18.1,15.100000000000001,RB,0.0,0.0,0.0,14.5,0.0,1.0,1.5,5.666666666666667,0.0,2.016666666666667,2.516666666666667
2023,00-0037132,2,0.0,0,0.0,0.0,0,4,6,42.0,0,4.2,8.2,6.2,WR,0.0,0.0,0.0,0.0,0.0,2.0,3.0,21.0,0.0,2.1,3.1
2023,00-0037156,1,0.0,0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,0.0,WR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,00-0037157,7,0.0,0,0.0,300.0,1,13,14,100.0,0,46.0,59.0,52.5,RB,0.0,0.0,0.0,42.857142857142854,0.14285714285714285,1.8571428571428572,2.0,14.285714285714286,0.0,6.571428571428571,7.5
2023,00-0037157,2,0.0,0,0.0,13.0,0,1,1,8.0,0,2.1,3.1,2.6,RB,0.0,0.0,0.0,6.5,0.0,0.5,0.5,4.0,0.0,1.05,1.3
2022,00-0037168,5,0.0,0,0.0,26.0,0,5,6,64.0,0,9.0,14.000000000000002,11.5,TE,0.0,0.0,0.0,5.2,0.0,1.0,1.2,12.8,0.0,1.8,2.3
2022,00-0037175,2,302.0,0,2.0,-5.0,0,0,0,0.0,0,5.579999999999999,5.579999999999999,15.579999999999998,QB,151.0,0.0,1.0,-2.5,0.0,0.0,0.0,0.0,0.0,2.7899999999999996,7.789999999999999
2022,00-0037197,17,0.0,0,0.0,830.0,5,13,14,130.0,0,122.0,135.0,132.5,RB,0.0,0.0,0.0,48.8235294117647,0.29411764705882354,0.7647058823529411,0.8235294117647058,7.647058823529412,0.0,7.176470588235294,7.794117647058823
2023,00-0037197,14,0.0,0,0.0,935.0,7,44,49,244.0,2,169.9,213.9,193.9,RB,0.0,0.0,0.0,66.78571428571429,0.5,3.142857142857143,3.5,17.428571428571427,0.14285714285714285,12.135714285714286,13.85
2023,00-0037216,5,0.0,0,0.0,0.0,0,6,11,53.0,0,5.300000000000001,11.3,8.3,WR,0.0,0.0,0.0,0.0,0.0,1.2,2.2,10.6,0.0,1.06,1.6600000000000001
2022,00-0037228,16,0.0,0,0.0,379.0,1,28,33,214.0,0,65.3,93.3,79.3,RB,0.0,0.0,0.0,23.6875,0.0625,1.75,2.0625,13.375,0.0,4.08125,4.95625
2023,00-0037228,17,0.0,0,0.0,784.0,4,61,74,370.0,0,135.4,196.4,169.9,RB,0.0,0.0,0.0,46.11764705882353,0.23529411764705882,3.588235294117647,4.352941176470588,21.764705882352942,0.0,7.964705882352941,9.994117647058824
2022,00-0037238,17,0.0,0,0.0,0.0,0,72,117,866.0,4,106.6,178.6,146.60000000000002,WR,0.0,0.0,0.0,0.0,0.0,4.235294117647059,6.882352941176471,50.94117647058823,0.23529411764705882,6.270588235294118,8.623529411764707
2023,00-0037238,16,22.0,0,0.0,0.0,0,69,110,905.0,2,105.38,174.38,137.88,WR,1.375,0.0,0.0,0.0,0.0,4.3125,6.875,56.5625,0.125,6.58625,8.6175
2022,00-0037239,15,0.0,0,0.0,0.0,0,72,119,1042.0,4,126.2,198.20000000000002,164.2,WR,0.0,0.0,0.0,0.0,0.0,4.8,7.933333333333334,69.46666666666667,0.26666666666666666,8.413333333333334,10.946666666666665
2023,00-0037239,16,0.0,0,0.0,0.0,0,87,138,1123.0,5,144.3,231.3,185.8,WR,0.0,0.0,0.0,0.0,0.0,5.4375,8.625,70.1875,0.3125,9.01875,11.6125
2022,00-0037240,6,0.0,0,0.0,40.0,0,1,9,41.0,1,14.100000000000001,15.100000000000001,14.600000000000001,WR,0.0,0.0,0.0,6.666666666666667,0.0,0.16666666666666666,1.5,6.833333333333333,0.16666666666666666,2.35,2.4333333333333336
2023,00-0037240,12,0.0,0,0.0,29.0,1,24,42,354.0,2,56.300000000000004,80.3,68.3,WR,0.0,0.0,0.0,2.4166666666666665,0.08333333333333333,2.0,3.5,29.5,0.16666666666666666,4.691666666666667,5.691666666666666
2022,00-0037247,17,0.0,0,0.0,24.0,1,52,84,801.0,4,114.5,166.5,138.5,WR,0.0,0.0,0.0,1.411764705882353,0.058823529411764705,3.0588235294117645,4.9411764705882355,47.11764705882353,0.23529411764705882,6.735294117647059,8.147058823529411
2023,00-0037247,17,0.0,0,0.0,18.0,0,63,106,1140.0,5,145.8,208.8,177.3,WR,0.0,0.0,0.0,1.0588235294117647,0.0,3.7058823529411766,6.235294117647059,67.05882352941177,0.29411764705882354,8.576470588235296,10.429411764705883
2022,00-0037248,16,0.0,0,0.0,507.0,2,21,32,180.0,1,84.7,105.7,97.2,RB,0.0,0.0,0.0,31.6875,0.125,1.3125,2.0,11.25,0.0625,5.29375,6.075
2023,00-0037248,17,0.0,0,0.0,1122.0,2,44,54,445.0,4,188.70000000000002,232.70000000000002,214.7,RB,0.0,0.0,0.0,66.0,0.11764705882352941,2.588235294117647,3.176470588235294,26.176470588235293,0.23529411764705882,11.100000000000001,12.629411764705882
2022,00-0037252,10,0.0,0,0.0,0.0,0,33,55,411.0,2,53.1,86.10000000000001,69.6,TE,0.0,0.0,0.0,0.0,0.0,3.3,5.5,41.1,0.2,5.3100000000000005,6.959999999999999
2023,00-0037252,2,0.0,0,0.0,0.0,0,3,4,25.0,0,2.5,5.5,4.0,TE,0.0,0.0,0.0,0.0,0.0,1.5,2.0,12.5,0.0,1.25,2.0
2022,00-0037253,4,0.0,0,0.0,0.0,0,4,4,78.0,1,19.8,23.8,15.8,CB,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19.5,0.25,4.95,3.95
2022,00-0037256,16,0.0,0,0.0,481.0,1,50,58,290.0,2,91.10000000000001,141.1,120.1,RB,0.0,0.0,0.0,30.0625,0.0625,3.125,3.625,18.125,0.125,5.6937500000000005,7.50625
2023,00-0037256,17,0.0,0,0.0,990.0,6,64,70,549.0,3,203.9,267.9,239.9,RB,0.0,0.0,0.0,58.23529411764706,0.35294117647058826,3.764705882352941,4.117647058823529,32.294117647058826,0.17647058823529413,11.994117647058824,14.111764705882353
2022,00-0037257,14,0.0,0,0.0,0.0,0,24,35,214.0,0,21.400000000000002,45.4,33.400000000000006,WR,0.0,0.0,0.0,0.0,0.0,1.7142857142857142,2.5,15.285714285714286,0.0,1.5285714285714287,2.385714285714286
2023,00-0037257,9,0.0,0,0.0,0.0,0,14,23,167.0,3,34.7,48.7,41.7,WR,0.0,0.0,0.0,0.0,0.0,1.5555555555555556,2.5555555555555554,18.555555555555557,0.3333333333333333,3.855555555555556,4.633333333333334
2022,00-0037258,13,0.0,0,0.0,939.0,4,30,39,165.0,1,136.4,166.4,155.4,RB,0.0,0.0,0.0,72.23076923076923,0.3076923076923077,2.3076923076923075,3.0,12.692307692307692,0.07692307692307693,10.492307692307692,11.953846153846154
2023,00-0037258,13,0.0,0,0.0,416.0,2,13,17,101.0,0,69.7,82.7,70.2,RB,0.0,0.0,0.0,32.0,0.15384615384615385,1.0,1.3076923076923077,7.769230769230769,0.0,5.361538461538462,5.4
2022,00-0037261,10,0.0,0,0.0,0.0,0,10,20,161.0,1,24.1,34.1,27.1,WR,0.0,0.0,0.0,0.0,0.0,1.0,2.0,16.1,0.1,2.41,2.71
2023,00-0037261,16,0.0,0,0.0,10.0,0,39,45,611.0,2,74.1,113.1,93.6,WR,0.0,0.0,0.0,0.625,0.0,2.4375,2.8125,38.1875,0.125,4.63125,5.85
2022,00-0037263,16,0.0,0,0.0,1035.0,3,16,17,139.0,1,143.4,159.4,149.4,RB,0.0,0.0,0.0,64.6875,0.1875,1.0,1.0625,8.6875,0.0625,8.9625,9.3375
2023,00-0037263,17,0.0,0,0.0,683.0,4,18,23,193.0,1,119.60000000000001,137.6,126.6,RB,0.0,0.0,0.0,40.1764705882353,0.23529411764705882,1.0588235294117647,1.3529411764705883,11.352941176470589,0.058823529411764705,7.03529411764706,7.447058823529411
2022,00-0037265,5,0.0,0,0.0,42.0,1,0,0,0.0,0,10.2,10.2,10.2,RB,0.0,0.0,0.0,8.4,0.2,0.0,0.0,0.0,0.0,2.04,2.04
2022,00-0037267,2,0.0,0,0.0,12.0,0,0,0,0.0,0,1.2000000000000002,1.2000000000000002,1.2000000000000002,RB,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.6000000000000001
2023,00-0037267,17,0.0,0,0.0,813.0,4,44,63,319.0,5,169.20000000000002,213.20000000000002,189.20000000000002,RB,0.0,0.0,0.0,47.8235294117647,0.23529411764705882,2.588235294117647,3.7058823529411766,18.764705882352942,0.29411764705882354,9.952941176470588,11.129411764705884
2022,00-0037272,9,0.0,0,0.0,30.0,0,4,9,2.0,0,3.2,7.2,5.2,WR,0.0,0.0,0.0,3.3333333333333335,0.0,0.4444444444444444,1.0,0.2222222222222222,0.0,0.35555555555555557,0.5777777777777778
2022,00-0037273,4,0.0,0,0.0,0.0,0,8,13,78.0,0,7.800000000000001,15.8,11.8,WR,0.0,0.0,0.0,0.0,0.0,2.0,3.25,19.5,0.0,1.9500000000000002,2.95
2023,00-0037273,8,0.0,0,0.0,0.0,0,15,22,181.0,0,18.1,33.1,25.6,WR,0.0,0.0,0.0,0.0,0.0,1.875,2.75,22.625,0.0,2.2625,3.2
2022,00-0037276,1,0.0,0,0.0,20.0,0,0,0,0.0,0,2.0,2.0,2.0,RB,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
2023,00-0037276,13,0.0,0,0.0,461.0,3,21,25,159.0,0,80.0,101.0,90.5,RB,0.0,0.0,0.0,35.46153846153846,0.23076923076923078,1.6153846153846154,1.9230769230769231,12.23076923076923,0.0,6.153846153846154,6.961538461538462
2022,00-0037277,7,0.0,0,0.0,0.0,0,7,14,113.0,2,23.3,30.3,26.8,TE,0.0,0.0,0.0,0.0,0.0,1.0,2.0,16.142857142857142,0.2857142857142857,3.3285714285714287,3.8285714285714287
2023,00-0037277,3,0.0,0,0.0,0.0,0,2,3,33.0,0,3.3000000000000003,5.300000000000001,4.300000000000001,TE,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,11.0,0.0,1.1,1.4333333333333336
2022,00-0037282,8,0.0,0,0.0,0.0,0,11,11,113.0,1,17.3,28.3,22.8,TE,0.0,0.0,0.0,0.0,0.0,1.375,1.375,14.125,0.125,2.1625,2.85
2023,00-0037282,2,0.0,0,0.0,0.0,0,2,2,28.0,0,2.8000000000000003,4.800000000000001,3.8000000000000003,TE,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,0.0,1.4000000000000001,1.9000000000000001
2022,00-0037286,5,0.0,0,0.0,52.0,1,0,0,0.0,0,11.2,11.2,11.2,RB,0.0,0.0,0.0,10.4,0.2,0.0,0.0,0.0,0.0,2.2399999999999998,2.2399999999999998
2023,00-0037286,4,0.0,0,0.0,65.0,1,3,3,58.0,0,18.3,21.3,19.8,RB,0.0,0.0,0.0,16.25,0.25,0.75,0.75,14.5,0.0,4.575,4.95
2023,00-0037289,1,0.0,0,0.0,0.0,0,1,1,6.0,0,0.6000000000000001,1.6,1.1,LB,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.6000000000000001,1.1
2022,00-0037291,5,0.0,0,0.0,0.0,0,9,13,179.0,1,23.900000000000002,32.9,28.400000000000002,WR,0.0,0.0,0.0,0.0,0.0,1.8,2.6,35.8,0.2,4.78,5.680000000000001
2023,00-0037291,2,0.0,0,0.0,0.0,0,3,6,29.0,0,2.9000000000000004,5.9,4.4,WR,0.0,0.0,0.0,0.0,0.0,1.5,3.0,14.5,0.0,1.4500000000000002,2.2
